UID,Gene Symbol,Gene Ontology ID,SwissProt
YGR189C,CRH1,4,SwissProt:P53301
YGR190C,,8372,SwissProt:P53302
YGR190C,,5554,SwissProt:P53302
YGR190C,,4,SwissProt:P53302
YGR191W,HIP1,5886,SwissProt:P06775
YGR191W,HIP1,5886,SwissProt:P06775
YGR191W,HIP1,5290,SwissProt:P06775
YGR191W,HIP1,5290,SwissProt:P06775
YGR191W,HIP1,15817,SwissProt:P06775
YGR191W,HIP1,6828,SwissProt:P06775
YGR192C,TDH3,9277,SwissProt:P00359
YGR192C,TDH3,5737,SwissProt:P00359
YGR192C,TDH3,5829,SwissProt:P00359
YGR192C,TDH3,5811,SwissProt:P00359
YGR192C,TDH3,4365,SwissProt:P00359
YGR192C,TDH3,6094,SwissProt:P00359
YGR192C,TDH3,6096,SwissProt:P00359
YGR193C,PDX1,5739,SwissProt:P16451
YGR193C,PDX1,5967,SwissProt:P16451
YGR193C,PDX1,5515,SwissProt:P16451
YGR193C,PDX1,5515,SwissProt:P16451
YGR193C,PDX1,6086,SwissProt:P16451
YGR194C,XKS1,8372,SwissProt:P42826
YGR194C,XKS1,4856,SwissProt:P42826
YGR194C,XKS1,4856,SwissProt:P42826
YGR194C,XKS1,5998,SwissProt:P42826
YGR195W,SKI6,177,SwissProt:P46948
YGR195W,SKI6,176,SwissProt:P46948
YGR195W,SKI6,175,SwissProt:P46948
YGR195W,SKI6,6365,SwissProt:P46948
YGR195W,SKI6,6402,SwissProt:P46948
YGR195W,SKI6,6402,SwissProt:P46948
YGR196C,FYV8,5737,SwissProt:P46949
YGR196C,FYV8,5554,SwissProt:P46949
YGR196C,FYV8,4,SwissProt:P46949
YGR197C,SNG1,16020,SwissProt:P46950
YGR197C,SNG1,5554,SwissProt:P46950
YGR197C,SNG1,42493,SwissProt:P46950
YGR198W,,8372,SwissProt:P46951
YGR198W,,5554,SwissProt:P46951
YGR198W,,4,SwissProt:P46951
YGR199W,PMT6,5783,SwissProt:P42934
YGR199W,PMT6,4169,SwissProt:P42934
YGR199W,PMT6,6493,SwissProt:P42934
YGR200C,ELP2,8023,SwissProt:P42935
YGR200C,ELP2,16944,SwissProt:P42935
YGR200C,ELP2,16944,SwissProt:P42935
YGR200C,ELP2,6357,SwissProt:P42935
YGR201C,,8372,SwissProt:P42936
YGR201C,,5554,SwissProt:P42936
YGR201C,,4,SwissProt:P42936
YGR202C,PCT1,5794,SwissProt:P13259
YGR202C,PCT1,5635,SwissProt:P13259
YGR202C,PCT1,5634,SwissProt:P13259
YGR202C,PCT1,4105,SwissProt:P13259
YGR202C,PCT1,6657,SwissProt:P13259
YGR202C,PCT1,6656,SwissProt:P13259
YGR203W,,8372,SwissProt:P42937
YGR203W,,16791,SwissProt:P42937
YGR203W,,4,SwissProt:P42937
YGR204C-A,,8372,
YGR204C-A,,5554,
YGR204C-A,,4,
YGR204W,ADE3,5737,SwissProt:P07245
YGR204W,ADE3,4329,SwissProt:P07245
YGR204W,ADE3,9113,SwissProt:P07245
YGR205W,,5737,SwissProt:P42938
YGR205W,,5554,SwissProt:P42938
YGR205W,,4,SwissProt:P42938
YGR206W,,8372,SwissProt:P42939
YGR206W,,5554,SwissProt:P42939
YGR206W,,4,SwissProt:P42939
YGR207C,,8372,SwissProt:P42940
YGR207C,,5554,SwissProt:P42940
YGR207C,,4,SwissProt:P42940
YGR208W,SER2,8372,SwissProt:P42941
YGR208W,SER2,4647,SwissProt:P42941
YGR208W,SER2,9070,SwissProt:P42941
YGR209C,TRX2,5829,SwissProt:P22803
YGR209C,TRX2,324,SwissProt:P22803
YGR209C,TRX2,30508,SwissProt:P22803
YGR209C,TRX2,6261,SwissProt:P22803
YGR209C,TRX2,6261,SwissProt:P22803
YGR209C,TRX2,30503,SwissProt:P22803
YGR209C,TRX2,6979,SwissProt:P22803
YGR209C,TRX2,42144,SwissProt:P22803
YGR209C,TRX2,11,SwissProt:P22803
YGR209C,TRX2,11,SwissProt:P22803
YGR210C,,8372,SwissProt:P42942
YGR210C,,5554,SwissProt:P42942
YGR210C,,4,SwissProt:P42942
YGR211W,ZPR1,5737,SwissProt:P53303
YGR211W,ZPR1,5730,SwissProt:P53303
YGR211W,ZPR1,5515,SwissProt:P53303
YGR211W,ZPR1,74,SwissProt:P53303
YGR212W,,8372,SwissProt:P53304
YGR212W,,5554,SwissProt:P53304
YGR212W,,4,SwissProt:P53304
YGR213C,RTA1,16021,SwissProt:P53047
YGR213C,RTA1,16021,SwissProt:P53047
YGR213C,RTA1,5554,SwissProt:P53047
YGR213C,RTA1,4,SwissProt:P53047
YGR214W,RPS0A,5843,SwissProt:P32905
YGR214W,RPS0A,3735,SwissProt:P32905
YGR214W,RPS0A,6412,SwissProt:P32905
YGR214W,RPS0A,6412,SwissProt:P32905
YGR214W,RPS0A,28,SwissProt:P32905
YGR215W,RSM27,5763,SwissProt:P53305
YGR215W,RSM27,3735,SwissProt:P53305
YGR215W,RSM27,6412,SwissProt:P53305
YGR216C,GPI1,16020,SwissProt:P53306
YGR216C,GPI1,16020,SwissProt:P53306
YGR216C,GPI1,5554,SwissProt:P53306
YGR216C,GPI1,6506,SwissProt:P53306
YGR216C,GPI1,6506,SwissProt:P53306
YGR217W,CCH1,5886,SwissProt:P50077
YGR217W,CCH1,5262,SwissProt:P50077
YGR217W,CCH1,6816,SwissProt:P50077
YGR218W,CRM1,5634,SwissProt:P30822
YGR218W,CRM1,8320,SwissProt:P30822
YGR218W,CRM1,6406,SwissProt:P30822
YGR218W,CRM1,6611,SwissProt:P30822
YGR218W,CRM1,55,SwissProt:P30822
YGR219W,,8372,SwissProt:P53307
YGR219W,,5554,SwissProt:P53307
YGR219W,,4,SwissProt:P53307
YGR220C,MRPL9,5762,SwissProt:P31334
YGR220C,MRPL9,48,SwissProt:P31334
YGR220C,MRPL9,3735,SwissProt:P31334
YGR220C,MRPL9,6412,SwissProt:P31334
YGR220C,MRPL9,27,SwissProt:P31334
YGR221C,TOS2,5935,SwissProt:P50078
YGR221C,TOS2,5934,SwissProt:P50078
YGR221C,TOS2,5554,SwissProt:P50078
YGR221C,TOS2,4,SwissProt:P50078
YGR222W,PET54,5743,SwissProt:P10834
YGR222W,PET54,5759,SwissProt:P10834
YGR222W,PET54,3723,SwissProt:P10834
YGR222W,PET54,45182,SwissProt:P10834
YGR222W,PET54,372,SwissProt:P10834
YGR222W,PET54,6412,SwissProt:P10834
YGR223C,,8372,SwissProt:P50079
YGR223C,,5554,SwissProt:P50079
YGR223C,,4,SwissProt:P50079
YGR224W,AZR1,16020,SwissProt:P50080
YGR224W,AZR1,5215,SwissProt:P50080
YGR224W,AZR1,6810,SwissProt:P50080
YGR225W,AMA1,5680,SwissProt:Q96VQ3
YGR225W,AMA1,5554,SwissProt:Q96VQ3
YGR225W,AMA1,7127,SwissProt:Q96VQ3
YGR225W,AMA1,7127,SwissProt:Q96VQ3
YGR225W,AMA1,30163,SwissProt:Q96VQ3
YGR225W,AMA1,30163,SwissProt:Q96VQ3
YGR225W,AMA1,7151,SwissProt:Q96VQ3
YGR226C,,8372,SwissProt:P50083
YGR226C,,5554,SwissProt:P50083
YGR226C,,4,SwissProt:P50083
YGR227W,DIE2,5789,SwissProt:P50076
YGR227W,DIE2,4583,SwissProt:P50076
YGR227W,DIE2,6487,SwissProt:P50076
YGR227W,DIE2,6488,SwissProt:P50076
YGR228W,,8372,SwissProt:P53308
YGR228W,,5554,SwissProt:P53308
YGR228W,,4,SwissProt:P53308
YGR229C,SMI1,5934,SwissProt:P32566
YGR229C,SMI1,5634,SwissProt:P32566
YGR229C,SMI1,5554,SwissProt:P32566
YGR229C,SMI1,6075,SwissProt:P32566
YGR229C,SMI1,7047,SwissProt:P32566
YGR230W,BNS1,8372,SwissProt:P50084
YGR230W,BNS1,5554,SwissProt:P50084
YGR230W,BNS1,7126,SwissProt:P50084
YGR231C,PHB2,5743,SwissProt:P50085
YGR231C,PHB2,5739,SwissProt:P50085
YGR231C,PHB2,5554,SwissProt:P50085
YGR231C,PHB2,6508,SwissProt:P50085
YGR231C,PHB2,6508,SwissProt:P50085
YGR231C,PHB2,1302,SwissProt:P50085
YGR231C,PHB2,1302,SwissProt:P50085
YGR232W,NAS6,5838,SwissProt:P50086
YGR232W,NAS6,5554,SwissProt:P50086
YGR232W,NAS6,6508,SwissProt:P50086
YGR232W,NAS6,6508,SwissProt:P50086
YGR233C,PHO81,8372,SwissProt:P17442
YGR233C,PHO81,4861,SwissProt:P17442
YGR233C,PHO81,6796,SwissProt:P17442
YGR234W,YHB1,8372,SwissProt:P39676
YGR234W,YHB1,5554,SwissProt:P39676
YGR234W,YHB1,6950,SwissProt:P39676
YGR234W,YHB1,6950,SwissProt:P39676
YGR235C,,8372,SwissProt:P50087
YGR235C,,5554,SwissProt:P50087
YGR235C,,4,SwissProt:P50087
YGR236C,SPG1,8372,SwissProt:P50088
YGR236C,SPG1,5554,SwissProt:P50088
YGR236C,SPG1,4,SwissProt:P50088
YGR237C,,8372,SwissProt:P50089
YGR237C,,5554,SwissProt:P50089
YGR237C,,4,SwissProt:P50089
YGR238C,KEL2,5935,SwissProt:P50090
YGR238C,KEL2,5934,SwissProt:P50090
YGR238C,KEL2,5937,SwissProt:P50090
YGR238C,KEL2,5554,SwissProt:P50090
YGR238C,KEL2,747,SwissProt:P50090
YGR239C,PEX21,5829,SwissProt:P50091
YGR239C,PEX21,5777,SwissProt:P50091
YGR239C,PEX21,8047,SwissProt:P50091
YGR239C,PEX21,5515,SwissProt:P50091
YGR239C,PEX21,6625,SwissProt:P50091
YGR239C,PEX21,6625,SwissProt:P50091
YGR240C,PFK1,5945,SwissProt:P16861
YGR240C,PFK1,5737,SwissProt:P16861
YGR240C,PFK1,3872,SwissProt:P16861
YGR240C,PFK1,6096,SwissProt:P16861
YGR240C-A,,8372,
YGR240C-A,,5554,
YGR240C-A,,4,
YGR241C,YAP1802,5857,SwissProt:P53309
YGR241C,YAP1802,8093,SwissProt:P53309
YGR241C,YAP1802,8093,SwissProt:P53309
YGR241C,YAP1802,6897,SwissProt:P53309
YGR241C,YAP1802,6897,SwissProt:P53309
YGR242W,,8372,SwissProt:P53310
YGR242W,,5554,SwissProt:P53310
YGR242W,,4,SwissProt:P53310
YGR243W,,8372,SwissProt:P53311
YGR243W,,5554,SwissProt:P53311
YGR243W,,4,SwissProt:P53311
YGR244C,LSC2,5739,SwissProt:P53312
YGR244C,LSC2,4775,SwissProt:P53312
YGR244C,LSC2,4775,SwissProt:P53312
YGR244C,LSC2,4775,SwissProt:P53312
YGR244C,LSC2,6104,SwissProt:P53312
YGR244C,LSC2,6104,SwissProt:P53312
YGR244C,LSC2,6099,SwissProt:P53312
YGR245C,SDA1,5634,SwissProt:P53313
YGR245C,SDA1,5554,SwissProt:P53313
YGR245C,SDA1,30036,SwissProt:P53313
YGR245C,SDA1,7089,SwissProt:P53313
YGR246C,BRF1,126,SwissProt:P29056
YGR246C,BRF1,3709,SwissProt:P29056
YGR246C,BRF1,6384,SwissProt:P29056
YGR247W,CPD1,8372,SwissProt:P53314
YGR247W,CPD1,4113,SwissProt:P53314
YGR247W,CPD1,4113,SwissProt:P53314
YGR247W,CPD1,6259,SwissProt:P53314
YGR247W,CPD1,7126,SwissProt:P53314
YGR248W,SOL4,8372,SwissProt:P53315
YGR248W,SOL4,5554,SwissProt:P53315
YGR248W,SOL4,4,SwissProt:P53315
YGR249W,MGA1,8372,SwissProt:P53050
YGR249W,MGA1,5554,SwissProt:P53050
YGR249W,MGA1,30447,SwissProt:P53050
YGR250C,,8372,SwissProt:P53316
YGR250C,,3723,SwissProt:P53316
YGR250C,,4,SwissProt:P53316
YGR251W,,8372,SwissProt:P53317
YGR251W,,5554,SwissProt:P53317
YGR251W,,30490,SwissProt:P53317
YGR252W,GCN5,124,SwissProt:Q03330
YGR252W,GCN5,4402,SwissProt:Q03330
YGR252W,GCN5,16568,SwissProt:Q03330
YGR252W,GCN5,16573,SwissProt:Q03330
YGR253C,PUP2,5839,SwissProt:P32379
YGR253C,PUP2,5839,SwissProt:P32379
YGR253C,PUP2,4175,SwissProt:P32379
YGR253C,PUP2,4175,SwissProt:P32379
YGR253C,PUP2,6950,SwissProt:P32379
YGR253C,PUP2,7151,SwissProt:P32379
YGR253C,PUP2,6511,SwissProt:P32379
YGR253C,PUP2,6511,SwissProt:P32379
YGR254W,ENO1,5737,SwissProt:P00924
YGR254W,ENO1,15,SwissProt:P00924
YGR254W,ENO1,4634,SwissProt:P00924
YGR254W,ENO1,6094,SwissProt:P00924
YGR254W,ENO1,6096,SwissProt:P00924
YGR255C,COQ6,5739,SwissProt:P53318
YGR255C,COQ6,15997,SwissProt:P53318
YGR255C,COQ6,6743,SwissProt:P53318
YGR256W,GND2,5829,SwissProt:P53319
YGR256W,GND2,4616,SwissProt:P53319
YGR256W,GND2,6006,SwissProt:P53319
YGR256W,GND2,6006,SwissProt:P53319
YGR257C,MTM1,5743,SwissProt:P53320
YGR257C,MTM1,5215,SwissProt:P53320
YGR257C,MTM1,6810,SwissProt:P53320
YGR258C,RAD2,112,SwissProt:P07276
YGR258C,RAD2,14,SwissProt:P07276
YGR258C,RAD2,6295,SwissProt:P07276
YGR259C,,8372,SwissProt:P53321
YGR259C,,5554,SwissProt:P53321
YGR259C,,4,SwissProt:P53321
YGR260W,TNA1,5887,SwissProt:P53322
YGR260W,TNA1,15664,SwissProt:P53322
YGR260W,TNA1,15664,SwissProt:P53322
YGR260W,TNA1,15890,SwissProt:P53322
YGR260W,TNA1,15890,SwissProt:P53322
YGR261C,APL6,30123,SwissProt:P46682
YGR261C,APL6,5554,SwissProt:P46682
YGR261C,APL6,6896,SwissProt:P46682
YGR262C,BUD32,8372,SwissProt:P53323
YGR262C,BUD32,4674,SwissProt:P53323
YGR262C,BUD32,282,SwissProt:P53323
YGR262C,BUD32,6468,SwissProt:P53323
YGR263C,,8372,SwissProt:P53324
YGR263C,,5554,SwissProt:P53324
YGR263C,,4,SwissProt:P53324
YGR264C,MES1,5737,SwissProt:P00958
YGR264C,MES1,4825,SwissProt:P00958
YGR264C,MES1,6418,SwissProt:P00958
YGR265W,,8372,SwissProt:P53325
YGR265W,,5554,SwissProt:P53325
YGR265W,,4,SwissProt:P53325
YGR266W,,5886,SwissProt:P53326
YGR266W,,5554,SwissProt:P53326
YGR266W,,4,SwissProt:P53326
YGR267C,FOL2,5737,SwissProt:P51601
YGR267C,FOL2,3934,SwissProt:P51601
YGR267C,FOL2,9396,SwissProt:P51601
YGR268C,HUA1,5737,SwissProt:P40325
YGR268C,HUA1,5737,SwissProt:P40325
YGR268C,HUA1,5554,SwissProt:P40325
YGR268C,HUA1,4,SwissProt:P40325
YGR269W,,8372,SwissProt:P40326
YGR269W,,5554,SwissProt:P40326
YGR269W,,4,SwissProt:P40326
YGR270C-A,,8372,
YGR270C-A,,5554,
YGR270C-A,,4,
YGR270W,YTA7,8372,SwissProt:P40340
YGR270W,YTA7,16887,SwissProt:P40340
YGR270W,YTA7,30163,SwissProt:P40340
YGR271C-A,,8372,
YGR271C-A,,5554,
YGR271C-A,,4,
YGR271W,SLH1,8372,SwissProt:P53327
YGR271W,SLH1,3724,SwissProt:P53327
YGR271W,SLH1,6445,SwissProt:P53327
YGR271W,SLH1,6445,SwissProt:P53327
YGR271W,SLH1,6445,SwissProt:P53327
YGR271W,SLH1,6445,SwissProt:P53327
YGR272C,,8372,SwissProt:P53328
YGR272C,,5554,SwissProt:P53328
YGR272C,,30490,SwissProt:P53328
YGR273C,,8372,SwissProt:P53329
YGR273C,,5554,SwissProt:P53329
YGR273C,,4,SwissProt:P53329
YGR274C,TAF1,5669,SwissProt:P46677
YGR274C,TAF1,16251,SwissProt:P46677
YGR274C,TAF1,4402,SwissProt:P46677
YGR274C,TAF1,4674,SwissProt:P46677
YGR274C,TAF1,114,SwissProt:P46677
YGR274C,TAF1,114,SwissProt:P46677
YGR274C,TAF1,6468,SwissProt:P46677
YGR274C,TAF1,6367,SwissProt:P46677
YGR274C,TAF1,6367,SwissProt:P46677
YGR274C,TAF1,6367,SwissProt:P46677
YGR275W,RTT102,8372,SwissProt:P53330
YGR275W,RTT102,5554,SwissProt:P53330
YGR275W,RTT102,4,SwissProt:P53330
YGR276C,RNH70,5634,SwissProt:P53331
YGR276C,RNH70,8408,SwissProt:P53331
YGR276C,RNH70,8408,SwissProt:P53331
YGR276C,RNH70,4523,SwissProt:P53331
YGR276C,RNH70,6260,SwissProt:P53331
YGR276C,RNH70,6396,SwissProt:P53331
YGR277C,,5622,SwissProt:P53332
YGR277C,,4595,SwissProt:P53332
YGR277C,,15937,SwissProt:P53332
YGR278W,CWC22,5681,SwissProt:P53333
YGR278W,CWC22,5554,SwissProt:P53333
YGR278W,CWC22,4,SwissProt:P53333
YGR279C,SCW4,9277,SwissProt:P53334
YGR279C,SCW4,15926,SwissProt:P53334
YGR279C,SCW4,747,SwissProt:P53334
YGR280C,PXR1,5730,SwissProt:P53335
YGR280C,PXR1,3723,SwissProt:P53335
YGR280C,PXR1,6365,SwissProt:P53335
YGR280C,PXR1,16180,SwissProt:P53335
YGR281W,YOR1,5886,SwissProt:P53049
YGR281W,YOR1,8559,SwissProt:P53049
YGR281W,YOR1,42493,SwissProt:P53049
YGR281W,YOR1,6810,SwissProt:P53049
YGR282C,BGL2,9277,SwissProt:P15703
YGR282C,BGL2,4338,SwissProt:P15703
YGR282C,BGL2,7047,SwissProt:P15703
YGR283C,,8372,SwissProt:P53336
YGR283C,,5554,SwissProt:P53336
YGR283C,,4,SwissProt:P53336
YGR284C,ERV29,30138,SwissProt:P53337
YGR284C,ERV29,5554,SwissProt:P53337
YGR284C,ERV29,6888,SwissProt:P53337
YGR285C,ZUO1,5737,SwissProt:P32527
YGR285C,ZUO1,5829,SwissProt:P32527
YGR285C,ZUO1,5840,SwissProt:P32527
YGR285C,ZUO1,3754,SwissProt:P32527
YGR285C,ZUO1,6457,SwissProt:P32527
YGR286C,BIO2,8372,SwissProt:P32451
YGR286C,BIO2,4076,SwissProt:P32451
YGR286C,BIO2,9102,SwissProt:P32451
YGR287C,,8372,SwissProt:P53051
YGR287C,,4553,SwissProt:P53051
YGR287C,,4,SwissProt:P53051
YGR288W,MAL13,5634,SwissProt:P53338
YGR288W,MAL13,3700,SwissProt:P53338
YGR288W,MAL13,5975,SwissProt:P53338
YGR288W,MAL13,6355,SwissProt:P53338
YGR289C,MAL11,5624,SwissProt:P53048
YGR289C,MAL11,15574,SwissProt:P53048
YGR289C,MAL11,17,SwissProt:P53048
YGR289C,MAL11,15771,SwissProt:P53048
YGR289C,MAL11,5352,SwissProt:P53048
YGR289C,MAL11,5352,SwissProt:P53048
YGR289C,MAL11,5364,SwissProt:P53048
YGR290W,,16021,SwissProt:P53339
YGR290W,,5554,SwissProt:P53339
YGR290W,,4,SwissProt:P53339
YGR291C,,8372,SwissProt:P53340
YGR291C,,5554,SwissProt:P53340
YGR291C,,4,SwissProt:P53340
YGR292W,MAL12,8372,SwissProt:P53341
YGR292W,MAL12,4558,SwissProt:P53341
YGR292W,MAL12,25,SwissProt:P53341
YGR293C,,8372,SwissProt:P53342
YGR293C,,5554,SwissProt:P53342
YGR293C,,4,SwissProt:P53342
YGR294W,,8372,SwissProt:P53343
YGR294W,,5554,SwissProt:P53343
YGR294W,,4,SwissProt:P53343
YGR295C,COS6,8372,SwissProt:P53344
YGR295C,COS6,5554,SwissProt:P53344
YGR295C,COS6,4,SwissProt:P53344
YGR296C-A,,8372,
YGR296C-A,,5554,
YGR296C-A,,4,
YGR296C-B,,8372,
YGR296C-B,,5554,
YGR296C-B,,4,
YGR296W,YRF1-3,8372,SwissProt:P53345
YGR296W,YRF1-3,5554,SwissProt:P53345
YGR296W,YRF1-3,4,SwissProt:P53345
YHL001W,RPL14B,5842,SwissProt:P38754
YHL001W,RPL14B,3723,SwissProt:P38754
YHL001W,RPL14B,3735,SwissProt:P38754
YHL001W,RPL14B,6412,SwissProt:P38754
YHL001W,RPL14B,6412,SwissProt:P38754
YHL002C-A,,8372,
YHL002C-A,,5554,
YHL002C-A,,4,
YHL002W,HSE1,5768,SwissProt:P38753
YHL002W,HSE1,5515,SwissProt:P38753
YHL002W,HSE1,6623,SwissProt:P38753
YHL002W,HSE1,6623,SwissProt:P38753
YHL003C,LAG1,5783,SwissProt:P38703
YHL003C,LAG1,8565,SwissProt:P38703
YHL003C,LAG1,46513,SwissProt:P38703
YHL003C,LAG1,1302,SwissProt:P38703
YHL003C,LAG1,1302,SwissProt:P38703
YHL004W,MRP4,5763,SwissProt:P32902
YHL004W,MRP4,5763,SwissProt:P32902
YHL004W,MRP4,3735,SwissProt:P32902
YHL004W,MRP4,3735,SwissProt:P32902
YHL004W,MRP4,49,SwissProt:P32902
YHL004W,MRP4,6412,SwissProt:P32902
YHL004W,MRP4,6412,SwissProt:P32902
YHL005C,,8372,SwissProt:P38752
YHL005C,,5554,SwissProt:P38752
YHL005C,,4,SwissProt:P38752
YHL006C,SHU1,8372,SwissProt:P38751
YHL006C,SHU1,5554,SwissProt:P38751
YHL006C,SHU1,4,SwissProt:P38751
YHL006W-A,,8372,
YHL006W-A,,5554,
YHL006W-A,,4,
YHL007C,STE20,131,SwissProt:Q03497
YHL007C,STE20,5937,SwissProt:Q03497
YHL007C,STE20,4674,SwissProt:Q03497
YHL007C,STE20,282,SwissProt:Q03497
YHL007C,STE20,6468,SwissProt:Q03497
YHL007C,STE20,7124,SwissProt:Q03497
YHL007C,STE20,750,SwissProt:Q03497
YHL008C,,8372,SwissProt:P38750
YHL008C,,5215,SwissProt:P38750
YHL008C,,4,SwissProt:P38750
YHL009C,YAP3,5634,SwissProt:P38749
YHL009C,YAP3,3700,SwissProt:P38749
YHL009C,YAP3,6357,SwissProt:P38749
YHL010C,,8372,SwissProt:P38748
YHL010C,,8139,SwissProt:P38748
YHL010C,,4,SwissProt:P38748
YHL011C,PRS3,8372,SwissProt:P38689
YHL011C,PRS3,4749,SwissProt:P38689
YHL011C,PRS3,6189,SwissProt:P38689
YHL011C,PRS3,6207,SwissProt:P38689
YHL011C,PRS3,105,SwissProt:P38689
YHL011C,PRS3,6166,SwissProt:P38689
YHL011C,PRS3,8361,SwissProt:P38689
YHL011C,PRS3,162,SwissProt:P38689
YHL012W,,8372,SwissProt:P38709
YHL012W,,5554,SwissProt:P38709
YHL012W,,4,SwissProt:P38709
YHL013C,,8372,SwissProt:P38747
YHL013C,,5554,SwissProt:P38747
YHL013C,,4,SwissProt:P38747
YHL014C,YLF2,8372,SwissProt:P38746
YHL014C,YLF2,5554,SwissProt:P38746
YHL014C,YLF2,4,SwissProt:P38746
YHL015W,RPS20,5843,SwissProt:P38701
YHL015W,RPS20,3735,SwissProt:P38701
YHL015W,RPS20,6412,SwissProt:P38701
YHL015W,RPS20,6412,SwissProt:P38701
YHL015W-A,,8372,
YHL015W-A,,5554,
YHL015W-A,,4,
YHL016C,DUR3,5886,SwissProt:P33413
YHL016C,DUR3,5886,SwissProt:P33413
YHL016C,DUR3,15204,SwissProt:P33413
YHL016C,DUR3,15204,SwissProt:P33413
YHL016C,DUR3,15840,SwissProt:P33413
YHL016C,DUR3,15840,SwissProt:P33413
YHL017W,,8372,SwissProt:P38745
YHL017W,,5554,SwissProt:P38745
YHL017W,,4,SwissProt:P38745
YHL018W,,8372,SwissProt:P38744
YHL018W,,5554,SwissProt:P38744
YHL018W,,4,SwissProt:P38744
YHL019C,APM2,30121,SwissProt:P38700
YHL019C,APM2,30276,SwissProt:P38700
YHL019C,APM2,16192,SwissProt:P38700
YHL019W-A,,8372,
YHL019W-A,,5554,
YHL019W-A,,4,
YHL020C,OPI1,5634,SwissProt:P21957
YHL020C,OPI1,3714,SwissProt:P21957
YHL020C,OPI1,122,SwissProt:P21957
YHL020C,OPI1,8654,SwissProt:P21957
YHL021C,,8372,SwissProt:P23180
YHL021C,,5554,SwissProt:P23180
YHL021C,,4,SwissProt:P23180
YHL022C,SPO11,228,SwissProt:P23179
YHL022C,SPO11,16889,SwissProt:P23179
YHL022C,SPO11,16889,SwissProt:P23179
YHL022C,SPO11,42138,SwissProt:P23179
YHL023C,RMD11,8372,SwissProt:P38742
YHL023C,RMD11,5554,SwissProt:P38742
YHL023C,RMD11,4,SwissProt:P38742
YHL024W,RIM4,5737,SwissProt:P38741
YHL024W,RIM4,3723,SwissProt:P38741
YHL024W,RIM4,3723,SwissProt:P38741
YHL024W,RIM4,7126,SwissProt:P38741
YHL024W,RIM4,7126,SwissProt:P38741
YHL024W,RIM4,7131,SwissProt:P38741
YHL024W,RIM4,6279,SwissProt:P38741
YHL024W,RIM4,30435,SwissProt:P38741
YHL024W,RIM4,30435,SwissProt:P38741
YHL025W,SNF6,16514,SwissProt:P18888
YHL025W,SNF6,5679,SwissProt:P18888
YHL025W,SNF6,16251,SwissProt:P18888
YHL025W,SNF6,6338,SwissProt:P18888
YHL026C,,8372,SwissProt:P38740
YHL026C,,5554,SwissProt:P38740
YHL026C,,4,SwissProt:P38740
YHL027W,RIM101,5634,SwissProt:P33400
YHL027W,RIM101,16566,SwissProt:P33400
YHL027W,RIM101,7126,SwissProt:P33400
YHL027W,RIM101,122,SwissProt:P33400
YHL027W,RIM101,9268,SwissProt:P33400
YHL027W,RIM101,7151,SwissProt:P33400
YHL028W,WSC4,5624,SwissProt:P38739
YHL028W,WSC4,4888,SwissProt:P38739
YHL028W,WSC4,4888,SwissProt:P38739
YHL028W,WSC4,7266,SwissProt:P38739
YHL028W,WSC4,7266,SwissProt:P38739
YHL028W,WSC4,30036,SwissProt:P38739
YHL028W,WSC4,7047,SwissProt:P38739
YHL028W,WSC4,9408,SwissProt:P38739
YHL028W,WSC4,9408,SwissProt:P38739
YHL029C,,8372,SwissProt:P38738
YHL029C,,5554,SwissProt:P38738
YHL029C,,4,SwissProt:P38738
YHL030W,ECM29,8372,SwissProt:P38737
YHL030W,ECM29,5554,SwissProt:P38737
YHL030W,ECM29,7047,SwissProt:P38737
YHL030W-A,,8372,
YHL030W-A,,5554,
YHL030W-A,,4,
YHL031C,GOS1,16021,SwissProt:P38736
YHL031C,GOS1,16021,SwissProt:P38736
YHL031C,GOS1,5485,SwissProt:P38736
YHL031C,GOS1,6891,SwissProt:P38736
YHL031C,GOS1,6906,SwissProt:P38736
YHL032C,GUT1,8372,SwissProt:P32190
YHL032C,GUT1,4370,SwissProt:P32190
YHL032C,GUT1,4370,SwissProt:P32190
YHL032C,GUT1,6071,SwissProt:P32190
YHL033C,RPL8A,5842,SwissProt:P17076
YHL033C,RPL8A,3735,SwissProt:P17076
YHL033C,RPL8A,6412,SwissProt:P17076
YHL033C,RPL8A,6412,SwissProt:P17076
YHL034C,SBP1,5730,SwissProt:P10080
YHL034C,SBP1,3723,SwissProt:P10080
YHL034C,SBP1,16070,SwissProt:P10080
YHL034W-A,,8372,
YHL034W-A,,5554,
YHL034W-A,,4,
YHL035C,VMR1,16021,SwissProt:P38735
YHL035C,VMR1,4009,SwissProt:P38735
YHL035C,VMR1,6810,SwissProt:P38735
YHL036W,MUP3,16020,SwissProt:P38734
YHL036W,MUP3,15191,SwissProt:P38734
YHL036W,MUP3,15191,SwissProt:P38734
YHL036W,MUP3,15191,SwissProt:P38734
YHL036W,MUP3,6865,SwissProt:P38734
YHL036W,MUP3,6865,SwissProt:P38734
YHL037C,,8372,SwissProt:P38733
YHL037C,,5554,SwissProt:P38733
YHL037C,,4,SwissProt:P38733
YHL038C,CBP2,5739,SwissProt:P03874
YHL038C,CBP2,8248,SwissProt:P03874
YHL038C,CBP2,372,SwissProt:P03874
YHL039W,,8372,SwissProt:P38732
YHL039W,,5554,SwissProt:P38732
YHL039W,,4,SwissProt:P38732
